u_1,u_2,u_3
-0.2745848851413719,-0.43296550756238444,-0.08663864597339643
-0.14278542537660252,-0.09736671647174681,0.025996786586443915
0.02437365097485938,-0.14252808221269161,0.10725227417099178
-0.04935196095377132,-0.22839801612270277,0.2877776424417182
-0.10037833959766558,-0.24142605804999245,0.24364564146615775
0.011905647506141141,-0.056771792008549087,0.13601796922714388
-0.08445511133719259,-0.035170455809417925,-0.1524764689007591
-0.2741747092613521,0.05933437190247616,-0.11877974879990733
-0.08606140931242272,0.03306059943140387,-0.14995356552013123
-0.27425869815746917,-0.05546261821488876,-0.12584219226116772
-0.03012997242400767,0.09284510470655785,-0.1407013466207033
0.08184719782718644,0.3360081752698629,-0.14065902763106009
0.030356042998509133,0.09727000713699183,-0.1445369482369675
-0.13251942251063314,0.5450594103282377,-0.26727625547348904
-0.011030417648366216,-0.12490103790279325,-0.0030537448011155924
-0.025159887672545136,-0.11453958120436378,-0.1586175348509379
-0.09311414049439681,-0.3691738873449036,-0.10513563953854002
0.07134888141170496,-0.1055141230443834,-0.019657642332134226
-0.09644860744731133,-0.15497772659943182,-0.052596196481005636
0.022883662522504428,-0.19607806688643342,-0.07708501855094407
-0.08802990322141135,0.0159174737227256,-0.0038078074732988357
-0.15326351817205758,0.06628003904502751,-0.10559958572700087
-0.27246555528401073,-0.04181079455423691,-0.14166495569433965
-0.18907806073718228,0.12620151382618597,-0.06282948589119765
-0.3102736893779269,0.13036508353797746,-0.15193894529554075
-0.17314902103622587,-0.03951984337726116,-0.05174464193737456
-0.03480072570052639,0.13025110443573754,-0.021439073224280184
-0.025145277011193377,0.06303815773996661,0.021229209418761556
-0.04336359479381388,0.055145384471544344,0.03612392942547489
-0.04380635835686341,0.2022757041218749,-0.04538176785900929
-0.038225501774381214,0.1817449957377804,0.027992841136199695
-0.054724173626155996,0.06350318740893394,-0.0778758136330371
-0.01180179883984673,0.12342254417408609,0.013270410968672831
-0.044065596176575995,0.1676840575561352,-0.12383723951847637
-0.05713657821556983,0.44689807470554704,-0.06989228396041658
